2.466835000000000036e+03,-8.711999999999999744e+00,-8.000000000000000444e-01,4.118449999999999889e-02,3.270170000000000021e-02,8.482820000000000291e-03
2.467298999999999978e+03,-8.249000000000000554e+00,-7.199999999999999734e-01,5.078169999999999906e-02,4.031370000000000092e-02,1.046799999999999987e-02
2.467713000000000193e+03,-7.834999999999999964e+00,-6.400000000000000133e-01,6.396250000000000546e-02,5.089450000000000224e-02,1.306809999999999916e-02
2.468079000000000178e+03,-7.469000000000000306e+00,-5.600000000000000533e-01,8.269669999999999799e-02,6.614820000000000422e-02,1.654850000000000071e-02
2.468396000000000186e+03,-7.152000000000000135e+00,-4.799999999999999822e-01,1.104259999999999964e-01,8.908320000000000127e-02,2.134290000000000145e-02
2.468664000000000215e+03,-6.884000000000000341e+00,-4.000000000000000222e-01,1.532900000000000096e-01,1.251120000000000010e-01,2.817800000000000166e-02
2.468882999999999811e+03,-6.663999999999999702e+00,-3.200000000000000067e-01,2.215280000000000027e-01,1.833349999999999980e-01,3.819290000000000185e-02
2.469054000000000087e+03,-6.493000000000000327e+00,-2.399999999999999911e-01,3.258750000000000258e-01,2.734090000000000131e-01,5.246640000000000331e-02
2.469074000000000069e+03,-6.474000000000000199e+00,-2.290000000000000091e-01,3.427439999999999931e-01,2.880329999999999835e-01,5.471120000000000150e-02
2.469173999999999978e+03,-6.373999999999999666e+00,-1.620000000000000051e-01,4.508519999999999750e-01,3.819049999999999945e-01,6.894640000000000490e-02
2.469273999999999887e+03,-6.274000000000000021e+00,0.000000000000000000e+00,5.898759999999999559e-01,5.027070000000000149e-01,8.716920000000000224e-02
2.469373999999999796e+03,-6.174000000000000377e+00,1.620000000000000051e-01,7.335660000000000514e-01,6.232499999999999707e-01,1.103149999999999964e-01
2.469474000000000160e+03,-6.073999999999999844e+00,2.290000000000000091e-01,8.485759999999999970e-01,7.166000000000000147e-01,1.319760000000000100e-01
2.469574000000000069e+03,-5.974000000000000199e+00,2.810000000000000275e-01,9.333219999999999850e-01,7.804229999999999778e-01,1.528990000000000071e-01
2.469673999999999978e+03,-5.873999999999999666e+00,3.240000000000000102e-01,9.939630000000000409e-01,8.233639999999999848e-01,1.705990000000000006e-01
2.469766999999999825e+03,-5.780000000000000249e+00,3.599999999999999867e-01,1.030359999999999943e+00,8.514680000000000026e-01,1.788959999999999995e-01
2.469882999999999811e+03,-5.663999999999999702e+00,4.000000000000000222e-01,1.048610000000000042e+00,8.759719999999999729e-01,1.726350000000000107e-01
2.470010999999999967e+03,-5.535999999999999588e+00,4.400000000000000022e-01,1.048580000000000068e+00,8.947509999999999630e-01,1.538309999999999955e-01
2.470150999999999840e+03,-5.395999999999999908e+00,4.799999999999999822e-01,1.053590000000000027e+00,9.092440000000000522e-01,1.443429999999999991e-01
2.470304000000000087e+03,-5.243999999999999773e+00,5.200000000000000178e-01,1.086640000000000050e+00,9.203630000000000422e-01,1.662740000000000051e-01
2.470467999999999847e+03,-5.078999999999999737e+00,5.600000000000000533e-01,1.155000000000000027e+00,9.289749999999999952e-01,2.260280000000000067e-01
2.470644999999999982e+03,-4.902000000000000135e+00,5.999999999999999778e-01,1.247190000000000021e+00,9.356060000000000487e-01,3.115800000000000236e-01
2.470833999999999833e+03,-4.713000000000000078e+00,6.400000000000000133e-01,1.336289999999999978e+00,9.407320000000000126e-01,3.955549999999999899e-01
