2.467295000000000073e+03,-9.321999999999999176e+00,-8.000000000000000444e-01,3.684599999999999681e-02,3.562459999999999932e-02,1.221400000000000090e-03
2.467757999999999811e+03,-8.858999999999999986e+00,-7.199999999999999734e-01,4.475149999999999961e-02,4.403270000000000101e-02,7.188350000000000252e-04
2.468172999999999774e+03,-8.444000000000000838e+00,-6.400000000000000133e-01,5.526409999999999656e-02,5.574660000000000032e-02,-4.825780000000000000e-04
2.468538000000000011e+03,-8.077999999999999403e+00,-5.600000000000000533e-01,6.965179999999999982e-02,7.267200000000000049e-02,-3.020230000000000050e-03
2.468855000000000018e+03,-7.761000000000000121e+00,-4.799999999999999822e-01,9.004070000000000129e-02,9.817489999999999550e-02,-8.134209999999999358e-03
2.469123999999999796e+03,-7.493000000000000327e+00,-4.000000000000000222e-01,1.200699999999999962e-01,1.383159999999999945e-01,-1.824689999999999993e-02
2.469342999999999847e+03,-7.274000000000000021e+00,-3.200000000000000067e-01,1.655649999999999900e-01,2.032960000000000045e-01,-3.773050000000000015e-02
2.469514000000000124e+03,-7.102999999999999758e+00,-2.399999999999999911e-01,2.323409999999999920e-01,3.039459999999999940e-01,-7.160429999999999573e-02
2.469532999999999902e+03,-7.083999999999999631e+00,-2.290000000000000091e-01,2.429810000000000025e-01,3.202940000000000231e-01,-7.731230000000000047e-02
2.469632999999999811e+03,-6.983999999999999986e+00,-1.620000000000000051e-01,3.110350000000000059e-01,4.252489999999999881e-01,-1.142139999999999961e-01
2.469733000000000175e+03,-6.884000000000000341e+00,0.000000000000000000e+00,4.010179999999999856e-01,5.602890000000000370e-01,-1.592709999999999959e-01
2.469833000000000084e+03,-6.783999999999999808e+00,1.620000000000000051e-01,4.965040000000000009e-01,6.948710000000000164e-01,-1.983669999999999878e-01
2.469932999999999993e+03,-6.684000000000000163e+00,2.290000000000000091e-01,5.826900000000000412e-01,7.987999999999999545e-01,-2.161099999999999965e-01
2.470032999999999902e+03,-6.583999999999999631e+00,2.810000000000000275e-01,6.542879999999999807e-01,8.694709999999999939e-01,-2.151830000000000132e-01
2.470132999999999811e+03,-6.483999999999999986e+00,3.240000000000000102e-01,7.126320000000000432e-01,9.166250000000000231e-01,-2.039930000000000077e-01
2.470226999999999862e+03,-6.389999999999999680e+00,3.599999999999999867e-01,7.579350000000000254e-01,9.471979999999999844e-01,-1.892629999999999868e-01
2.470342999999999847e+03,-6.274000000000000021e+00,4.000000000000000222e-01,8.056550000000000100e-01,9.734239999999999560e-01,-1.677690000000000015e-01
2.470471000000000004e+03,-6.145999999999999908e+00,4.400000000000000022e-01,8.533030000000000337e-01,9.932600000000000318e-01,-1.399559999999999971e-01
2.470610999999999876e+03,-6.006000000000000227e+00,4.799999999999999822e-01,9.018540000000000445e-01,1.008010000000000073e+00,-1.061549999999999994e-01
2.470762999999999920e+03,-5.852999999999999758e+00,5.200000000000000178e-01,9.488950000000000440e-01,1.018969999999999931e+00,-7.007639999999999703e-02
2.470927999999999884e+03,-5.689000000000000057e+00,5.600000000000000533e-01,9.954800000000000315e-01,1.027020000000000044e+00,-3.153879999999999878e-02
2.471105000000000018e+03,-5.511999999999999567e+00,5.999999999999999778e-01,1.055909999999999904e+00,1.032750000000000057e+00,2.315920000000000131e-02
2.471293999999999869e+03,-5.323000000000000398e+00,6.400000000000000133e-01,1.145529999999999937e+00,1.036759999999999904e+00,1.087609999999999966e-01
2.471494999999999891e+03,-5.121999999999999886e+00,6.800000000000000488e-01,1.260680000000000023e+00,1.039369999999999905e+00,2.213070000000000037e-01
2.471708000000000084e+03,-4.908000000000000362e+00,7.199999999999999734e-01,1.379829999999999890e+00,1.040950000000000042e+00,3.388829999999999898e-01
2.471934000000000196e+03,-4.682999999999999829e+00,7.600000000000000089e-01,1.452939999999999898e+00,1.041670000000000096e+00,4.112729999999999997e-01
2.472172000000000025e+03,-4.445000000000000284e+00,8.000000000000000444e-01,1.451440000000000063e+00,1.041700000000000070e+00,4.097450000000000259e-01
2.472422000000000025e+03,-4.195000000000000284e+00,8.399999999999999689e-01,1.412760000000000016e+00,1.041279999999999983e+00,3.714859999999999829e-01
2.472684000000000196e+03,-3.932999999999999829e+00,8.800000000000000044e-01,1.351110000000000033e+00,1.040459999999999940e+00,3.106499999999999817e-01
2.472958000000000084e+03,-3.658999999999999808e+00,9.200000000000000400e-01,1.298019999999999952e+00,1.039330000000000087e+00,2.586910000000000043e-01
2.473244999999999891e+03,-3.371999999999999886e+00,9.599999999999999645e-01,1.300179999999999891e+00,1.038010000000000099e+00,2.621760000000000201e-01
2.473543000000000120e+03,-3.073999999999999844e+00,1.000000000000000000e+00,1.383699999999999930e+00,1.036559999999999926e+00,3.471449999999999814e-01
2.473853999999999814e+03,-2.762999999999999901e+00,1.040000000000000036e+00,1.541509999999999936e+00,1.034980000000000011e+00,5.065330000000000110e-01
2.474177000000000135e+03,-2.439999999999999947e+00,1.080000000000000071e+00,1.747060000000000057e+00,1.033409999999999940e+00,7.136569999999999858e-01
2.474512000000000171e+03,-2.104000000000000092e+00,1.120000000000000107e+00,1.908670000000000089e+00,1.031879999999999908e+00,8.767869999999999830e-01
2.474860000000000127e+03,-1.756999999999999895e+00,1.159999999999999920e+00,1.933310000000000084e+00,1.030329999999999968e+00,9.029819999999999514e-01
2.475219999999999800e+03,-1.397000000000000020e+00,1.199999999999999956e+00,1.817590000000000039e+00,1.028869999999999951e+00,7.887140000000000262e-01
2.475590999999999894e+03,-1.024999999999999911e+00,1.239999999999999991e+00,1.644779999999999909e+00,1.027479999999999949e+00,6.172980000000000134e-01
2.475976000000000113e+03,-6.410000000000000142e-01,1.280000000000000027e+00,1.497840000000000060e+00,1.026219999999999910e+00,4.716219999999999857e-01
2.476371999999999844e+03,-2.449999999999999956e-01,1.320000000000000062e+00,1.361439999999999984e+00,1.025060000000000082e+00,3.363800000000000123e-01
2.476780000000000200e+03,1.630000000000000060e-01,1.360000000000000098e+00,1.248029999999999973e+00,1.024059999999999970e+00,2.239720000000000044e-01
2.477201000000000022e+03,5.839999999999999636e-01,1.399999999999999911e+00,1.180460000000000065e+00,1.023169999999999913e+00,1.572860000000000091e-01
2.477634000000000015e+03,1.016999999999999904e+00,1.439999999999999947e+00,1.160160000000000080e+00,1.022410000000000041e+00,1.377450000000000063e-01
2.478079000000000178e+03,1.461999999999999966e+00,1.479999999999999982e+00,1.166290000000000049e+00,1.021830000000000016e+00,1.444509999999999961e-01
2.478536000000000058e+03,1.919000000000000039e+00,1.520000000000000018e+00,1.141040000000000054e+00,1.021390000000000020e+00,1.196460000000000024e-01
2.479005000000000109e+03,2.387999999999999901e+00,1.560000000000000053e+00,1.055779999999999941e+00,1.021079999999999988e+00,3.469429999999999736e-02
2.479487000000000080e+03,2.870000000000000107e+00,1.600000000000000089e+00,9.703049999999999731e-01,1.020909999999999984e+00,-5.060440000000000077e-02
2.479981000000000222e+03,3.363999999999999879e+00,1.639999999999999902e+00,9.205440000000000289e-01,1.020880000000000010e+00,-1.003310000000000035e-01
2.480487000000000080e+03,3.870000000000000107e+00,1.679999999999999938e+00,8.851029999999999731e-01,1.020979999999999999e+00,-1.358769999999999978e-01
2.481005000000000109e+03,4.387999999999999901e+00,1.719999999999999973e+00,8.454570000000000141e-01,1.021169999999999911e+00,-1.757150000000000101e-01
2.481534999999999854e+03,4.918000000000000149e+00,1.760000000000000009e+00,8.176790000000000447e-01,1.021560000000000024e+00,-2.038770000000000027e-01
2.482077999999999975e+03,5.461000000000000298e+00,1.800000000000000044e+00,8.111869999999999914e-01,1.021970000000000045e+00,-2.107809999999999961e-01
2.482632000000000062e+03,6.016000000000000014e+00,1.840000000000000080e+00,8.219570000000000487e-01,1.022569999999999979e+00,-2.006130000000000135e-01
2.483199000000000069e+03,6.583000000000000185e+00,1.879999999999999893e+00,8.415010000000000545e-01,1.023200000000000109e+00,-1.816939999999999944e-01
2.483777999999999793e+03,7.161999999999999922e+00,1.919999999999999929e+00,8.585700000000000554e-01,1.023949999999999916e+00,-1.653749999999999942e-01
2.484369999999999891e+03,7.753000000000000114e+00,1.959999999999999964e+00,8.744570000000000398e-01,1.024710000000000010e+00,-1.502539999999999987e-01
2.484972999999999956e+03,8.355999999999999872e+00,2.000000000000000000e+00,8.998300000000000187e-01,1.025590000000000002e+00,-1.257649999999999879e-01
2.485588999999999942e+03,8.971999999999999531e+00,2.040000000000000036e+00,9.346830000000000416e-01,1.026480000000000059e+00,-9.179779999999999884e-02
2.486217000000000098e+03,9.599999999999999645e+00,2.080000000000000071e+00,9.696090000000000542e-01,1.027360000000000051e+00,-5.775389999999999691e-02
2.486856999999999971e+03,1.024000000000000021e+01,2.120000000000000107e+00,9.906690000000000218e-01,1.028289999999999926e+00,-3.762229999999999741e-02
2.487509000000000015e+03,1.089199999999999946e+01,2.160000000000000142e+00,9.985690000000000399e-01,1.029209999999999958e+00,-3.064400000000000110e-02
2.488173999999999978e+03,1.155700000000000038e+01,2.200000000000000178e+00,1.008979999999999988e+00,1.030119999999999925e+00,-2.114150000000000057e-02
2.488849999999999909e+03,1.223300000000000054e+01,2.240000000000000213e+00,1.019379999999999953e+00,1.030999999999999917e+00,-1.161719999999999940e-02
2.489539000000000215e+03,1.292200000000000060e+01,2.279999999999999805e+00,1.027060000000000084e+00,1.031870000000000065e+00,-4.810949999999999602e-03
2.490239999999999782e+03,1.362299999999999933e+01,2.319999999999999840e+00,1.032450000000000090e+00,1.032699999999999951e+00,-2.513789999999999796e-04
2.490952999999999975e+03,1.433699999999999974e+01,2.359999999999999876e+00,1.036629999999999940e+00,1.033439999999999914e+00,3.188770000000000059e-03
2.491679000000000087e+03,1.506199999999999939e+01,2.399999999999999911e+00,1.040640000000000009e+00,1.034080000000000110e+00,6.565129999999999751e-03
2.492416000000000167e+03,1.580000000000000071e+01,2.439999999999999947e+00,1.045490000000000030e+00,1.034680000000000044e+00,1.081050000000000066e-02
2.493166000000000167e+03,1.654899999999999949e+01,2.479999999999999982e+00,1.051479999999999970e+00,1.035179999999999989e+00,1.630109999999999892e-02
2.493927999999999884e+03,1.731099999999999994e+01,2.520000000000000018e+00,1.058619999999999894e+00,1.035570000000000102e+00,2.305219999999999839e-02
2.494702000000000226e+03,1.808599999999999852e+01,2.560000000000000053e+00,1.066310000000000091e+00,1.035919999999999952e+00,3.038880000000000053e-02
2.495489000000000033e+03,1.887199999999999989e+01,2.600000000000000089e+00,1.072500000000000009e+00,1.036089999999999955e+00,3.641189999999999705e-02
2.496286999999999807e+03,1.967099999999999937e+01,2.640000000000000124e+00,1.075129999999999919e+00,1.036140000000000061e+00,3.899439999999999851e-02
2.497097999999999956e+03,2.048100000000000165e+01,2.680000000000000160e+00,1.072079999999999922e+00,1.036010000000000097e+00,3.607359999999999733e-02
2.497920999999999822e+03,2.130399999999999849e+01,2.720000000000000195e+00,1.062810000000000032e+00,1.035819999999999963e+00,2.698069999999999982e-02
2.498755999999999858e+03,2.213899999999999935e+01,2.759999999999999787e+00,1.048300000000000010e+00,1.035460000000000047e+00,1.283849999999999922e-02
2.499603999999999814e+03,2.298699999999999832e+01,2.799999999999999822e+00,1.030990000000000073e+00,1.034980000000000011e+00,-3.986929999999999641e-03
2.500463000000000193e+03,2.384600000000000009e+01,2.839999999999999858e+00,1.013470000000000093e+00,1.034310000000000063e+00,-2.084120000000000070e-02
2.501335000000000036e+03,2.471799999999999997e+01,2.879999999999999893e+00,9.982010000000000050e-01,1.033590000000000009e+00,-3.538489999999999691e-02
2.502219000000000051e+03,2.560200000000000031e+01,2.919999999999999929e+00,9.867029999999999967e-01,1.032620000000000093e+00,-4.591769999999999879e-02
2.503114999999999782e+03,2.649800000000000111e+01,2.959999999999999964e+00,9.799039999999999973e-01,1.031600000000000072e+00,-5.169089999999999796e-02
2.504023000000000138e+03,2.740599999999999881e+01,3.000000000000000000e+00,9.775949999999999918e-01,1.030399999999999983e+00,-5.280100000000000071e-02
2.504943999999999960e+03,2.832700000000000173e+01,3.040000000000000036e+00,9.791309999999999736e-01,1.029079999999999995e+00,-4.995200000000000334e-02
2.505876000000000204e+03,2.926000000000000156e+01,3.080000000000000071e+00,9.838160000000000238e-01,1.027660000000000018e+00,-4.384380000000000221e-02
2.506820999999999913e+03,3.020400000000000063e+01,3.120000000000000107e+00,9.910820000000000185e-01,1.026129999999999987e+00,-3.504929999999999851e-02
2.507777999999999793e+03,3.116100000000000136e+01,3.160000000000000142e+00,1.000350000000000072e+00,1.024499999999999966e+00,-2.414880000000000151e-02
2.508746999999999844e+03,3.213100000000000023e+01,3.200000000000000178e+00,1.010739999999999972e+00,1.022750000000000048e+00,-1.201089999999999970e-02
2.509728999999999814e+03,3.311200000000000188e+01,3.240000000000000213e+00,1.020729999999999915e+00,1.020839999999999970e+00,-1.119910000000000057e-04
2.510722999999999956e+03,3.410600000000000165e+01,3.279999999999999805e+00,1.029029999999999889e+00,1.018890000000000073e+00,1.014100000000000071e-02
2.511728000000000065e+03,3.511200000000000188e+01,3.319999999999999840e+00,1.034710000000000019e+00,1.016860000000000097e+00,1.785089999999999941e-02
2.512746000000000095e+03,3.613000000000000256e+01,3.359999999999999876e+00,1.037630000000000052e+00,1.014799999999999924e+00,2.283150000000000110e-02
2.513777000000000044e+03,3.715999999999999659e+01,3.399999999999999911e+00,1.038140000000000063e+00,1.012650000000000050e+00,2.549299999999999830e-02
2.514818999999999960e+03,3.820199999999999818e+01,3.439999999999999947e+00,1.036880000000000024e+00,1.010410000000000030e+00,2.646750000000000144e-02
2.515873999999999796e+03,3.925699999999999790e+01,3.479999999999999982e+00,1.034480000000000066e+00,1.008159999999999945e+00,2.632309999999999858e-02
2.516940000000000055e+03,4.032399999999999807e+01,3.520000000000000018e+00,1.031190000000000051e+00,1.005870000000000042e+00,2.532500000000000029e-02
2.518018999999999778e+03,4.140299999999999869e+01,3.560000000000000053e+00,1.026920000000000055e+00,1.003560000000000008e+00,2.335850000000000079e-02
2.519110999999999876e+03,4.249399999999999977e+01,3.600000000000000089e+00,1.021490000000000009e+00,1.001249999999999973e+00,2.024209999999999898e-02
2.520213999999999942e+03,4.359700000000000131e+01,3.640000000000000124e+00,1.014930000000000110e+00,9.989519999999999511e-01,1.597669999999999993e-02
