2.465000000000000000e+03,0.000000000000000000e+00
2.465555555555555657e+03,0.000000000000000000e+00
2.466111111111111313e+03,0.000000000000000000e+00
2.466666666666666515e+03,5.386602469401759880e-02
2.467222222222222172e+03,7.603578084394804759e-02
2.467777777777777828e+03,1.237464739572308597e-01
2.468333333333333485e+03,2.972697641325370843e-01
2.468888888888888687e+03,1.110273513333196238e+00
2.469444444444444343e+03,1.201179634920635397e+00
2.470000000000000000e+03,1.256208587570655011e+00
2.470555555555555657e+03,1.453728930425798316e+00
2.471111111111111313e+03,1.513335807656391196e+00
2.471666666666666515e+03,1.517189099756688586e+00
2.472222222222222172e+03,1.526538847874712834e+00
2.472777777777777828e+03,1.431290210789595951e+00
2.473333333333333485e+03,1.162002093253856838e+00
2.473888888888888687e+03,9.922996006173131489e-01
2.474444444444444343e+03,9.553429528076473609e-01
2.475000000000000000e+03,9.523272828282853819e-01
2.475555555555555657e+03,9.016996214596998405e-01
2.476111111111111313e+03,8.437976716811570466e-01
2.476666666666666515e+03,8.092328501872688706e-01
2.477222222222222172e+03,7.919879175784113601e-01
2.477777777777777828e+03,7.885742608386642205e-01
2.478333333333333485e+03,8.033831680497987016e-01
2.478888888888888687e+03,8.315224730094302741e-01
2.479444444444444343e+03,8.638277222222177087e-01
2.480000000000000000e+03,8.937532830188673616e-01
2.480555555555555657e+03,9.144183089830147937e-01
2.481111111111111313e+03,9.246165565565593880e-01
2.481666666666666515e+03,9.299104193168401533e-01
2.482222222222222172e+03,9.372093093869729996e-01
2.482777777777777828e+03,9.554937789058209896e-01
2.483333333333333485e+03,9.943713874788751017e-01
2.483888888888888687e+03,1.050903154228850722e+00
2.484444444444444343e+03,1.095477334054838714e+00
2.485000000000000000e+03,1.102423535031846979e+00
2.485555555555555657e+03,1.081769171874990221e+00
2.486111111111111313e+03,1.058182442058612782e+00
2.486666666666666515e+03,1.046769573934837050e+00
2.487222222222222172e+03,1.049037547666010983e+00
2.487777777777777828e+03,1.059696653517427478e+00
2.488333333333333485e+03,1.074838746976297443e+00
2.488888888888888687e+03,1.090419270882856617e+00
2.489444444444444343e+03,1.104179019607838930e+00
2.490000000000000000e+03,1.114375103448275617e+00
2.490555555555555657e+03,1.118160544061303385e+00
2.491111111111111313e+03,1.115226797651307278e+00
2.491666666666666515e+03,1.107925990209168710e+00
2.492222222222222172e+03,1.097115228929719022e+00
2.492777777777777828e+03,1.083415899679200933e+00
2.493333333333333485e+03,1.069546825806443557e+00
2.493888888888888687e+03,1.055956105456603789e+00
2.494444444444444343e+03,1.042858847893695984e+00
2.495000000000000000e+03,1.030816445556944405e+00
2.495555555555555657e+03,1.019460142661175572e+00
2.496111111111111313e+03,1.008826222222216851e+00
2.496666666666666515e+03,9.999373333333371194e-01
2.497222222222222172e+03,9.926755769793772499e-01
2.497777777777777828e+03,9.867963805031455538e-01
2.498333333333333485e+03,9.837224811320756102e-01
2.498888888888888687e+03,9.823298438753073070e-01
2.499444444444444343e+03,9.822465447247699100e-01
2.500000000000000000e+03,9.843164988532110415e-01
2.500555555555555657e+03,9.869981606334852220e-01
2.501111111111111313e+03,9.904031380090513315e-01
2.501666666666666515e+03,9.941158511904748529e-01
2.502222222222222172e+03,9.977365381791474253e-01
2.502777777777777828e+03,1.000948726138032319e+00
2.503333333333333485e+03,1.003504712269273291e+00
2.503888888888888687e+03,1.005658168657256546e+00
2.504444444444444343e+03,1.006874190782422351e+00
2.505000000000000000e+03,1.007934544491525530e+00
2.505555555555555657e+03,1.008693725282486131e+00
2.506111111111111313e+03,1.009717828863346822e+00
2.506666666666666515e+03,1.010931111111110559e+00
2.507222222222222172e+03,1.013165722794959533e+00
2.507777777777777828e+03,1.015718435836448830e+00
2.508333333333333485e+03,1.019450455317703508e+00
2.508888888888888687e+03,1.023559460093893980e+00
2.509444444444444343e+03,1.028371666666666240e+00
2.510000000000000000e+03,1.033321769383698241e+00
2.510555555555555657e+03,1.038380307046609108e+00
2.511111111111111313e+03,1.042830102597686270e+00
2.511666666666666515e+03,1.047075900458412701e+00
2.512222222222222172e+03,1.049412505933117190e+00
2.512777777777777828e+03,1.051397946257197402e+00
2.513333333333333485e+03,1.050726161228406452e+00
2.513888888888888687e+03,1.049515308056872431e+00
2.514444444444444343e+03,1.045960805687204731e+00
2.515000000000000000e+03,1.041779015932522645e+00
2.515555555555555657e+03,1.036046432364886360e+00
2.516111111111111313e+03,1.029888946555451268e+00
2.516666666666666515e+03,1.022999851714551767e+00
2.517222222222222172e+03,1.016067194215296787e+00
2.517777777777777828e+03,1.009075647214584981e+00
2.518333333333333485e+03,1.002434790571169243e+00
2.518888888888888687e+03,9.962033006950755665e-01
2.519444444444444343e+03,9.905802739944239432e-01
2.520000000000000000e+03,9.856270681003568290e-01
