2.465000000000000000e+03,0.000000000000000000e+00
2.465555555555555657e+03,0.000000000000000000e+00
2.466111111111111313e+03,0.000000000000000000e+00
2.466666666666666515e+03,0.000000000000000000e+00
2.467222222222222172e+03,0.000000000000000000e+00
2.467777777777777828e+03,3.511383172546630321e-02
2.468333333333333485e+03,4.489755630522546809e-02
2.468888888888888687e+03,6.167564316939408431e-02
2.469444444444444343e+03,9.944013598672839238e-02
2.470000000000000000e+03,2.425070000001042225e-01
2.470555555555555657e+03,6.660556888889433980e-01
2.471111111111111313e+03,8.321658402324301207e-01
2.471666666666666515e+03,9.507976543208802589e-01
2.472222222222222172e+03,1.152675782716032105e+00
2.472777777777777828e+03,1.496032631111115174e+00
2.473333333333333485e+03,1.254190924574106303e+00
2.473888888888888687e+03,1.180066109253089968e+00
2.474444444444444343e+03,1.097205473251037677e+00
2.475000000000000000e+03,1.167953170028793064e+00
2.475555555555555657e+03,1.362577370370435137e+00
2.476111111111111313e+03,1.561238298611314468e+00
2.476666666666666515e+03,1.828594175084144346e+00
2.477222222222222172e+03,1.936062701525057328e+00
2.477777777777777828e+03,1.790110413138367385e+00
2.478333333333333485e+03,1.525758981273340975e+00
2.478888888888888687e+03,1.263061419888301673e+00
2.479444444444444343e+03,1.034811016548518037e+00
2.480000000000000000e+03,8.717181052631179927e-01
2.480555555555555657e+03,7.687118684672538116e-01
2.481111111111111313e+03,7.083563768768641467e-01
2.481666666666666515e+03,7.040934742138350577e-01
2.482222222222222172e+03,7.273774606097757056e-01
2.482777777777777828e+03,7.529173097097089373e-01
2.483333333333333485e+03,7.728714485596750450e-01
2.483888888888888687e+03,7.914706682018686212e-01
2.484444444444444343e+03,8.260235623237254243e-01
2.485000000000000000e+03,8.791095920397932195e-01
2.485555555555555657e+03,9.430550568181803595e-01
2.486111111111111313e+03,1.006824920382179522e+00
2.486666666666666515e+03,1.069006449044589857e+00
2.487222222222222172e+03,1.126628496527764645e+00
2.487777777777777828e+03,1.130092503408318239e+00
2.488333333333333485e+03,1.097081463659148159e+00
2.488888888888888687e+03,1.061353146233391387e+00
2.489444444444444343e+03,1.043234444444443687e+00
2.490000000000000000e+03,1.037162093023255016e+00
2.490555555555555657e+03,1.038583426850531399e+00
2.491111111111111313e+03,1.043628468720825042e+00
2.491666666666666515e+03,1.051414818390804529e+00
2.492222222222222172e+03,1.061289799759111530e+00
2.492777777777777828e+03,1.073085945498344351e+00
2.493333333333333485e+03,1.085665438362265256e+00
2.493888888888888687e+03,1.098360828229801633e+00
2.494444444444444343e+03,1.110740308243725050e+00
2.495000000000000000e+03,1.120561096774191689e+00
2.495555555555555657e+03,1.126743488832343321e+00
2.496111111111111313e+03,1.129629599499374137e+00
2.496666666666666515e+03,1.128127722152691748e+00
2.497222222222222172e+03,1.121767794238685667e+00
2.497777777777777828e+03,1.112749408667477402e+00
2.498333333333333485e+03,1.100922758201697604e+00
2.498888888888888687e+03,1.086934504324689188e+00
2.499444444444444343e+03,1.072125990566040743e+00
2.500000000000000000e+03,1.056442028301886271e+00
2.500555555555555657e+03,1.039857738972960854e+00
2.501111111111111313e+03,1.023132689857281230e+00
2.501666666666666515e+03,1.006421425840987594e+00
2.502222222222222172e+03,9.910970568124753965e-01
2.502777777777777828e+03,9.767847734375028068e-01
2.503333333333333485e+03,9.654399073660687725e-01
2.503888888888888687e+03,9.563937652961346236e-01
2.504444444444444343e+03,9.493073727361716063e-01
2.505000000000000000e+03,9.455944234527686731e-01
2.505555555555555657e+03,9.428681440990830387e-01
2.506111111111111313e+03,9.420690491842322878e-01
2.506666666666666515e+03,9.422954770480221898e-01
2.507222222222222172e+03,9.433012444679846897e-01
2.507777777777777828e+03,9.455883659243792261e-01
2.508333333333333485e+03,9.482368507051943674e-01
2.508888888888888687e+03,9.518803548904917200e-01
2.509444444444444343e+03,9.558105426435590246e-01
2.510000000000000000e+03,9.601700397553515343e-01
2.510555555555555657e+03,9.646132378716750777e-01
2.511111111111111313e+03,9.691046306729271809e-01
2.511666666666666515e+03,9.730847992047698680e-01
2.512222222222222172e+03,9.769374351669939394e-01
2.512777777777777828e+03,9.798401856581535618e-01
2.513333333333333485e+03,9.826294359223306518e-01
2.513888888888888687e+03,9.849708598705487761e-01
2.514444444444444343e+03,9.874491847941977429e-01
2.515000000000000000e+03,9.901837763915539714e-01
2.515555555555555657e+03,9.934897711427068678e-01
2.516111111111111313e+03,9.974334256977370750e-01
2.516666666666666515e+03,1.002150845048421335e+00
2.517222222222222172e+03,1.007443461938977158e+00
2.517777777777777828e+03,1.013388567603748625e+00
2.518333333333333485e+03,1.019680401606426257e+00
2.518888888888888687e+03,1.025984576840815343e+00
2.519444444444444343e+03,1.032293773296667938e+00
2.520000000000000000e+03,1.037821776971894261e+00
