2.465000000000000000e+03,0.000000000000000000e+00
2.465555555555555657e+03,0.000000000000000000e+00
2.466111111111111313e+03,0.000000000000000000e+00
2.466666666666666515e+03,0.000000000000000000e+00
2.467222222222222172e+03,0.000000000000000000e+00
2.467777777777777828e+03,4.121138819294346833e-02
2.468333333333333485e+03,5.356320883534695237e-02
2.468888888888888687e+03,7.540460869259708876e-02
2.469444444444444343e+03,1.237883176052667622e-01
2.470000000000000000e+03,3.045106500000704930e-01
2.470555555555555657e+03,9.217052241380274680e-01
2.471111111111111313e+03,1.417142317073139202e+00
2.471666666666666515e+03,1.516494759535553793e+00
2.472222222222222172e+03,1.584636993464024979e+00
2.472777777777777828e+03,1.349036853265498825e+00
2.473333333333333485e+03,1.081512845528328715e+00
2.473888888888888687e+03,9.384815712754448480e-01
2.474444444444444343e+03,1.140341665634704293e+00
2.475000000000000000e+03,1.361794293948149992e+00
2.475555555555555657e+03,1.605081302270092936e+00
2.476111111111111313e+03,1.768090196759279475e+00
2.476666666666666515e+03,1.767329150326826248e+00
2.477222222222222172e+03,1.621602306677246030e+00
2.477777777777777828e+03,1.334247995894349836e+00
2.478333333333333485e+03,1.071099205992398939e+00
2.478888888888888687e+03,1.008318054489469873e+00
2.479444444444444343e+03,9.781608128169559935e-01
2.480000000000000000e+03,9.209018319837893873e-01
2.480555555555555657e+03,8.668620937637002699e-01
2.481111111111111313e+03,8.309846930501735285e-01
2.481666666666666515e+03,8.091690125786199506e-01
2.482222222222222172e+03,7.916714231634993659e-01
2.482777777777777828e+03,7.843775265265261476e-01
2.483333333333333485e+03,8.060160842167254369e-01
2.483888888888888687e+03,8.544876103447905935e-01
2.484444444444444343e+03,9.119521838691292404e-01
2.485000000000000000e+03,9.598707164179043350e-01
2.485555555555555657e+03,9.875727698412698485e-01
2.486111111111111313e+03,1.000279253007788194e+00
2.486666666666666515e+03,1.007022135416666631e+00
2.487222222222222172e+03,1.008088216087255518e+00
2.487777777777777828e+03,9.999321152010923752e-01
2.488333333333333485e+03,9.791089448621548286e-01
2.488888888888888687e+03,9.526352616699684805e-01
2.489444444444444343e+03,9.297349595226609420e-01
2.490000000000000000e+03,9.142516005706122773e-01
2.490555555555555657e+03,9.065845527544353910e-01
2.491111111111111313e+03,9.073221811391226632e-01
2.491666666666666515e+03,9.145491512643683096e-01
2.492222222222222172e+03,9.269978750376411947e-01
2.492777777777777828e+03,9.438249363595907493e-01
2.493333333333333485e+03,9.643745580774460979e-01
2.493888888888888687e+03,9.860901277340266002e-01
2.494444444444444343e+03,1.007923427240136949e+00
2.495000000000000000e+03,1.029457404580148117e+00
2.495555555555555657e+03,1.049361277919138136e+00
2.496111111111111313e+03,1.067355788081317813e+00
2.496666666666666515e+03,1.083336017262636064e+00
2.497222222222222172e+03,1.095543168927247457e+00
2.497777777777777828e+03,1.104863084919670779e+00
2.498333333333333485e+03,1.112179836327346738e+00
2.498888888888888687e+03,1.116697467731202487e+00
2.499444444444444343e+03,1.117516975890985309e+00
2.500000000000000000e+03,1.115614237485447635e+00
2.500555555555555657e+03,1.108422412365797527e+00
2.501111111111111313e+03,1.097106920234450111e+00
2.501666666666666515e+03,1.083357077677234992e+00
2.502222222222222172e+03,1.066545866013079547e+00
2.502777777777777828e+03,1.049590434027779962e+00
2.503333333333333485e+03,1.032489739583327237e+00
2.503888888888888687e+03,1.016905544542342055e+00
2.504444444444444343e+03,1.002210931958016138e+00
2.505000000000000000e+03,9.895851628664504851e-01
2.505555555555555657e+03,9.788766115879817820e-01
2.506111111111111313e+03,9.694828347639437016e-01
2.506666666666666515e+03,9.633282765432114036e-01
2.507222222222222172e+03,9.582009090909096027e-01
2.507777777777777828e+03,9.557400940438868231e-01
2.508333333333333485e+03,9.549295876288661500e-01
2.508888888888888687e+03,9.558230584192433099e-01
2.509444444444444343e+03,9.589249178842437216e-01
2.510000000000000000e+03,9.627786952089706363e-01
2.510555555555555657e+03,9.689119479096809373e-01
2.511111111111111313e+03,9.753480355643928679e-01
2.511666666666666515e+03,9.828717819748155060e-01
2.512222222222222172e+03,9.905466803099757245e-01
2.512777777777777828e+03,9.984679857018128324e-01
2.513333333333333485e+03,1.006041789644014361e+00
2.513888888888888687e+03,1.013328736785324313e+00
2.514444444444444343e+03,1.019658583919809569e+00
2.515000000000000000e+03,1.025566026871399972e+00
2.515555555555555657e+03,1.029798191679831998e+00
2.516111111111111313e+03,1.033658117956821165e+00
2.516666666666666515e+03,1.035324439237737870e+00
2.517222222222222172e+03,1.036797937102988509e+00
2.517777777777777828e+03,1.035632858613942942e+00
2.518333333333333485e+03,1.034322642835319161e+00
2.518888888888888687e+03,1.030646097362258651e+00
2.519444444444444343e+03,1.026766172056010173e+00
2.520000000000000000e+03,1.020893300090662370e+00
